Gemeindekennziffer_lang;Gemeindekennziffer_kurz;Bundesland_Code;Kreis_Code;Gemeinde_Name
084371055;4371055;08;437;Sigmaringendorf
084371075;4371075;08;437;Stetten am kalten Markt
084371145;4371145;08;437;Veringenstadt, Stadt
084371185;4371185;08;437;Wald
084371235;4371235;08;437;Sauldorf
084371245;4371245;08;437;Herdwangen-Schönach
091610000;1610000;09;161;Ingolstadt
091620000;1620000;09;162;München, Landeshauptstadt
091630000;1630000;09;163;Rosenheim
091711110;1711110;09;171;Altötting, St
091711120;1711120;09;171;Burghausen, St
091711130;1711130;09;171;Burgkirchen a.d.Alz
091711145;1711145;09;171;Emmerting
091711155;1711155;09;171;Erlbach
091711165;1711165;09;171;Feichten a.d.Alz
091711170;1711170;09;171;Garching a.d.Alz
091711180;1711180;09;171;Haiming
091711195;1711195;09;171;Halsbach
091711215;1711215;09;171;Kastl
091711225;1711225;09;171;Kirchweidach
091711235;1711235;09;171;Marktl, M
091711245;1711245;09;171;Mehring
091711250;1711250;09;171;Neuötting, St
091711265;1711265;09;171;Perach
091711270;1711270;09;171;Pleiskirchen
091711295;1711295;09;171;Reischach
091711305;1711305;09;171;Stammham
091711310;1711310;09;171;Teising
091711320;1711320;09;171;Töging a.Inn, St
091711330;1711330;09;171;Tüßling, M
091711345;1711345;09;171;Tyrlaching
091711355;1711355;09;171;Unterneukirchen
091711370;1711370;09;171;Winhöring
091721110;1721110;09;172;Ainring
091721120;1721120;09;172;Anger
091721140;1721140;09;172;Bad Reichenhall, GKSt
091721150;1721150;09;172;Bayerisch Gmain
091721160;1721160;09;172;Berchtesgaden, M
091721170;1721170;09;172;Bischofswiesen
091721180;1721180;09;172;Freilassing, St
091721220;1721220;09;172;Laufen, St
091721240;1721240;09;172;Marktschellenberg, M
091721280;1721280;09;172;Piding
091721290;1721290;09;172;Ramsau b.Berchtesgaden
091721300;1721300;09;172;Saaldorf-Surheim
091721310;1721310;09;172;Schneizlreuth
091721320;1721320;09;172;Schönau a.Königssee
091721340;1721340;09;172;Teisendorf, M
091724529;1724529;09;172;Eck
091724549;1724549;09;172;Schellenberger Forst
091731110;1731110;09;173;Bad Heilbrunn
091731120;1731120;09;173;Bad Tölz, St
091731135;1731135;09;173;Benediktbeuern
091731155;1731155;09;173;Bichl
091731180;1731180;09;173;Dietramszell
091731200;1731200;09;173;Egling
091731230;1731230;09;173;Eurasburg
091731240;1731240;09;173;Gaißach
091731260;1731260;09;173;Geretsried, St
091731275;1731275;09;173;Greiling
091731300;1731300;09;173;Icking
091731310;1731310;09;173;Jachenau
091731335;1731335;09;173;Kochel a.See
091731340;1731340;09;173;Königsdorf
091731350;1731350;09;173;Lenggries
091731370;1731370;09;173;Münsing
091731405;1731405;09;173;Reichersbeuern
091731415;1731415;09;173;Sachsenkam
091731425;1731425;09;173;Schlehdorf
091731450;1731450;09;173;Wackersberg
091731470;1731470;09;173;Wolfratshausen, St
091734519;1734519;09;173;Pupplinger Au
091734529;1734529;09;173;Wolfratshauser Forst
091741110;1741110;09;174;Altomünster, M
091741130;1741130;09;174;Bergkirchen
091741150;1741150;09;174;Dachau, GKSt
091741180;1741180;09;174;Erdweg
091741210;1741210;09;174;Haimhausen
091741220;1741220;09;174;Hebertshausen
091741260;1741260;09;174;Karlsfeld
091741310;1741310;09;174;Markt Indersdorf, M
091741350;1741350;09;174;Odelzhausen
091741360;1741360;09;174;Petershausen
091741370;1741370;09;174;Pfaffenhofen a.d.Glonn
091741410;1741410;09;174;Röhrmoos
091741430;1741430;09;174;Schwabhausen
091741460;1741460;09;174;Sulzemoos
091741470;1741470;09;174;Hilgertshausen-Tandern
091741500;1741500;09;174;Vierkirchen
091741510;1741510;09;174;Weichs
091751110;1751110;09;175;Anzing
091751125;1751125;09;175;Aßling
091751135;1751135;09;175;Baiern
091751145;1751145;09;175;Bruck
091751150;1751150;09;175;Ebersberg, St
091751165;1751165;09;175;Egmating
091751180;1751180;09;175;Forstinning
091751195;1751195;09;175;Frauenneuharting
091751215;1751215;09;175;Glonn, M
091751220;1751220;09;175;Grafing b.München, St
091751230;1751230;09;175;Hohenlinden
091751240;1751240;09;175;Kirchseeon, M
091751270;1751270;09;175;Markt Schwaben, M
091751285;1751285;09;175;Moosach
091751315;1751315;09;175;Oberpframmern
091751320;1751320;09;175;Vaterstetten
091751330;1751330;09;175;Pliening
091751350;1751350;09;175;Poing
091751365;1751365;09;175;Emmering
091751370;1751370;09;175;Steinhöring
091751390;1751390;09;175;Zorneding
091754519;1754519;09;175;Anzinger Forst
091754529;1754529;09;175;Ebersberger Forst
091754539;1754539;09;175;Eglhartinger Forst
091761115;1761115;09;176;Adelschlag
091761120;1761120;09;176;Altmannstein, M
091761140;1761140;09;176;Beilngries, St
091761165;1761165;09;176;Böhmfeld
091761180;1761180;09;176;Buxheim
091761200;1761200;09;176;Denkendorf
091761210;1761210;09;176;Dollnstein, M
091761225;1761225;09;176;Egweil
091761230;1761230;09;176;Eichstätt, GKSt
091761245;1761245;09;176;Eitensheim
091761260;1761260;09;176;Gaimersheim, M
091761290;1761290;09;176;Großmehring
091761310;1761310;09;176;Hepberg
091761320;1761320;09;176;Hitzhofen
091761370;1761370;09;176;Kinding, M
091761380;1761380;09;176;Kipfenberg, M
091761390;1761390;09;176;Kösching, M
091761430;1761430;09;176;Lenting
091761475;1761475;09;176;Mindelstetten
091761480;1761480;09;176;Mörnsheim, M
091761495;1761495;09;176;Nassenfels, M
091761505;1761505;09;176;Oberdolling
091761535;1761535;09;176;Pförring, M
091761555;1761555;09;176;Pollenfeld
091761605;1761605;09;176;Schernfeld
091761610;1761610;09;176;Stammham
091761640;1761640;09;176;Titting, M
091761655;1761655;09;176;Walting
091761660;1761660;09;176;Wellheim, M
091761670;1761670;09;176;Wettstetten
091764519;1764519;09;176;Haunstetter Forst
091771125;1771125;09;177;Berglern
091771130;1771130;09;177;Bockhorn
091771145;1771145;09;177;Buch a.Buchrain
091771150;1771150;09;177;Dorfen, St
091771165;1771165;09;177;Eitting
091771170;1771170;09;177;Erding, GKSt
091771180;1771180;09;177;Finsing
091771190;1771190;09;177;Forstern
091771200;1771200;09;177;Fraunberg
091771215;1771215;09;177;Hohenpolding
091771225;1771225;09;177;Inning a.Holz
091771230;1771230;09;177;Isen, M
091771245;1771245;09;177;Kirchberg
091771265;1771265;09;177;Langenpreising
091771270;1771270;09;177;Lengdorf
091771300;1771300;09;177;Moosinning
091771315;1771315;09;177;Neuching
091771335;1771335;09;177;Oberding
091771345;1771345;09;177;Ottenhofen
091771355;1771355;09;177;Pastetten
091771370;1771370;09;177;Sankt Wolfgang
091771385;1771385;09;177;Steinkirchen
091771390;1771390;09;177;Taufkirchen (Vils)
091771425;1771425;09;177;Walpertskirchen
091771435;1771435;09;177;Wartenberg, M
091771445;1771445;09;177;Wörth
091781135;1781135;09;178;Allershausen
091781155;1781155;09;178;Attenkirchen
091781160;1781160;09;178;Au i.d.Hallertau, M
091781200;1781200;09;178;Eching
091781220;1781220;09;178;Rudelzhausen
091781230;1781230;09;178;Fahrenzhausen
091781240;1781240;09;178;Freising, GKSt
091781255;1781255;09;178;Gammelsdorf
091781295;1781295;09;178;Haag a.d.Amper
091781300;1781300;09;178;Hallbergmoos
091781325;1781325;09;178;Hörgertshausen
091781330;1781330;09;178;Hohenkammer
091781360;1781360;09;178;Kirchdorf a.d.Amper
091781370;1781370;09;178;Kranzberg
091781380;1781380;09;178;Langenbach
091781400;1781400;09;178;Marzling
091781425;1781425;09;178;Mauern
091781430;1781430;09;178;Moosburg a.d.Isar, St
091781440;1781440;09;178;Nandlstadt, M
091781450;1781450;09;178;Neufahrn b.Freising
091781505;1781505;09;178;Paunzhausen
091781555;1781555;09;178;Wang
091781565;1781565;09;178;Wolfersdorf
091781575;1781575;09;178;Zolling
091791115;1791115;09;179;Adelshofen
091791130;1791130;09;179;Alling
091791145;1791145;09;179;Althegnenberg
091791170;1791170;09;179;Egenhofen
091791180;1791180;09;179;Eichenau
091791190;1791190;09;179;Emmering
091791210;1791210;09;179;Fürstenfeldbruck, GKSt
091791230;1791230;09;179;Germering, GKSt
091791255;1791255;09;179;Grafrath
091791260;1791260;09;179;Gröbenzell
091791285;1791285;09;179;Hattenhofen
091791305;1791305;09;179;Jesenwang
091791315;1791315;09;179;Kottgeisering
091791325;1791325;09;179;Landsberied
091791340;1791340;09;179;Maisach
091791365;1791365;09;179;Mammendorf
091791375;1791375;09;179;Mittelstetten
091791380;1791380;09;179;Moorenweis
091791405;1791405;09;179;Oberschweinbach
091791420;1791420;09;179;Olching, St
091791450;1791450;09;179;Puchheim, St
091791475;1791475;09;179;Schöngeising
091791490;1791490;09;179;Türkenfeld
091801120;1801120;09;180;Bad Kohlgrub
091801135;1801135;09;180;Bad Bayersoien
091801145;1801145;09;180;Eschenlohe
091801155;1801155;09;180;Ettal
091801160;1801160;09;180;Farchant
091801170;1801170;09;180;Garmisch-Partenkirchen, M
091801180;1801180;09;180;Grainau
091801195;1801195;09;180;Großweil
091801220;1801220;09;180;Krün
091801230;1801230;09;180;Mittenwald, M
091801240;1801240;09;180;Murnau a.Staffelsee, M
091801250;1801250;09;180;Oberammergau
091801260;1801260;09;180;Oberau
091801275;1801275;09;180;Ohlstadt
091801285;1801285;09;180;Riegsee
091801295;1801295;09;180;Saulgrub
091801315;1801315;09;180;Schwaigen
091801325;1801325;09;180;Seehausen a.Staffelsee
091801335;1801335;09;180;Spatzenhausen
091801340;1801340;09;180;Uffing a.Staffelsee
091801355;1801355;09;180;Unterammergau
091801360;1801360;09;180;Wallgau
091804519;1804519;09;180;Ettaler Forst
091811115;1811115;09;181;Apfeldorf
091811130;1811130;09;181;Denklingen
091811140;1811140;09;181;Dießen am Ammersee, M
091811155;1811155;09;181;Eching am Ammersee
091811160;1811160;09;181;Egling a.d.Paar
091811185;1811185;09;181;Eresing
091811205;1811205;09;181;Finning
091811215;1811215;09;181;Fuchstal
091811220;1811220;09;181;Geltendorf
091811235;1811235;09;181;Greifenberg
091811245;1811245;09;181;Hofstetten
091811265;1811265;09;181;Hurlach
091811275;1811275;09;181;Igling
091811280;1811280;09;181;Kaufering, M
091811295;1811295;09;181;Kinsau
091811300;1811300;09;181;Landsberg am Lech, GKSt
091811315;1811315;09;181;Obermeitingen
091811320;1811320;09;181;Penzing
091811335;1811335;09;181;Vilgertshofen
091811345;1811345;09;181;Prittriching
091811355;1811355;09;181;Reichling
091811375;1811375;09;181;Rott
091811385;1811385;09;181;Scheuring
091811395;1811395;09;181;Schondorf am Ammersee
091811405;1811405;09;181;Schwifting
091811415;1811415;09;181;Pürgen
091811425;1811425;09;181;Thaining
091811435;1811435;09;181;Unterdießen
091811440;1811440;09;181;Utting am Ammersee
091811450;1811450;09;181;Weil
091811465;1811465;09;181;Windach
091814519;1814519;09;181;Ammersee
091821110;1821110;09;182;Bad Wiessee
091821120;1821120;09;182;Bayrischzell
091821140;1821140;09;182;Fischbachau
091821160;1821160;09;182;Gmund a.Tegernsee
091821190;1821190;09;182;Hausham
091821200;1821200;09;182;Holzkirchen, M
091821230;1821230;09;182;Irschenberg
091821240;1821240;09;182;Kreuth
091821250;1821250;09;182;Miesbach, St
091821270;1821270;09;182;Otterfing
091821290;1821290;09;182;Rottach-Egern
091821310;1821310;09;182;Schliersee, M
091821320;1821320;09;182;Tegernsee, St
091821330;1821330;09;182;Valley
091821340;1821340;09;182;Waakirchen
091821360;1821360;09;182;Warngau
091821370;1821370;09;182;Weyarn
091831120;1831120;09;183;Ampfing
091831130;1831130;09;183;Aschau a.Inn
091831140;1831140;09;183;Buchbach, M
091831155;1831155;09;183;Egglkofen
091831165;1831165;09;183;Erharting
091831185;1831185;09;183;Gars a.Inn, M
091831190;1831190;09;183;Haag i.OB, M
091831205;1831205;09;183;Heldenstein
091831225;1831225;09;183;Jettenbach
091831235;1831235;09;183;Kirchdorf
091831245;1831245;09;183;Kraiburg a.Inn, M
091831255;1831255;09;183;Lohkirchen
091831265;1831265;09;183;Maitenbeth
091831270;1831270;09;183;Mettenheim
091831280;1831280;09;183;Mühldorf a.Inn, St
091831295;1831295;09;183;Neumarkt-Sankt Veit, St
091831305;1831305;09;183;Niederbergkirchen
091831315;1831315;09;183;Niedertaufkirchen
091831325;1831325;09;183;Oberbergkirchen
091831345;1831345;09;183;Oberneukirchen
091831350;1831350;09;183;Obertaufkirchen
091831365;1831365;09;183;Polling
091831385;1831385;09;183;Rattenkirchen
091831395;1831395;09;183;Rechtmehring
091831405;1831405;09;183;Reichertsheim
091831435;1831435;09;183;Schönberg
091831440;1831440;09;183;Schwindegg
091831455;1831455;09;183;Taufkirchen
091831475;1831475;09;183;Unterreit
091831480;1831480;09;183;Waldkraiburg, St
091831515;1831515;09;183;Zangberg
091834519;1834519;09;183;Mühldorfer Hart
091841120;1841120;09;184;Aschheim
091841130;1841130;09;184;Baierbrunn
091841140;1841140;09;184;Brunnthal
091841180;1841180;09;184;Feldkirchen
091841190;1841190;09;184;Garching b.München, St
091841200;1841200;09;184;Gräfelfing
091841210;1841210;09;184;Grasbrunn
091841220;1841220;09;184;Grünwald
091841230;1841230;09;184;Haar, St
091841270;1841270;09;184;Höhenkirchen-Siegertsbrunn
091841290;1841290;09;184;Hohenbrunn
091841300;1841300;09;184;Ismaning
091841310;1841310;09;184;Kirchheim b.München
091841320;1841320;09;184;Neuried
091841340;1841340;09;184;Oberhaching
091841350;1841350;09;184;Oberschleißheim
091841360;1841360;09;184;Ottobrunn
091841370;1841370;09;184;Aying
091841380;1841380;09;184;Planegg
091841390;1841390;09;184;Pullach i.Isartal
091841400;1841400;09;184;Putzbrunn
091841410;1841410;09;184;Sauerlach
091841420;1841420;09;184;Schäftlarn
091841440;1841440;09;184;Straßlach-Dingharting
091841450;1841450;09;184;Taufkirchen
091841460;1841460;09;184;Neubiberg
091841470;1841470;09;184;Unterföhring
091841480;1841480;09;184;Unterhaching
091841490;1841490;09;184;Unterschleißheim, St
091844529;1844529;09;184;Forstenrieder Park
091844549;1844549;09;184;Grünwalder Forst
091844579;1844579;09;184;Perlacher Forst
091851130;1851130;09;185;Aresing
091851165;1851165;09;185;Berg im Gau
091851185;1851185;09;185;Bergheim
091851235;1851235;09;185;Brunnen
091851250;1851250;09;185;Burgheim, M
091851270;1851270;09;185;Ehekirchen
091851315;1851315;09;185;Gachenbach
091851390;1851390;09;185;Karlshuld
091851400;1851400;09;185;Karlskron
091851435;1851435;09;185;Langenmosen
091851490;1851490;09;185;Neuburg a.d.Donau, GKSt
091851500;1851500;09;185;Oberhausen
091851530;1851530;09;185;Rennertshofen, M
091851575;1851575;09;185;Rohrenfels
091851580;1851580;09;185;Schrobenhausen, St
091851630;1851630;09;185;Königsmoos
091851665;1851665;09;185;Waidhofen
091851680;1851680;09;185;Weichering
091861130;1861130;09;186;Baar-Ebenhausen
091861165;1861165;09;186;Ernsgaden
091861225;1861225;09;186;Geisenfeld, St
091861250;1861250;09;186;Gerolsbach
091861265;1861265;09;186;Hettenshausen
091861280;1861280;09;186;Hohenwart, M
091861305;1861305;09;186;Ilmmünster
091861320;1861320;09;186;Jetzendorf
091861370;1861370;09;186;Manching, M
091861390;1861390;09;186;Münchsmünster
091861430;1861430;09;186;Pfaffenhofen a.d.Ilm, St
091861445;1861445;09;186;Pörnbach
091861460;1861460;09;186;Reichertshausen
091861475;1861475;09;186;Reichertshofen, M
091861490;1861490;09;186;Rohrbach
091861510;1861510;09;186;Scheyern
091861520;1861520;09;186;Schweitenkirchen
091861580;1861580;09;186;Vohburg a.d.Donau, St
091861620;1861620;09;186;Wolnzach, M
091871130;1871130;09;187;Amerang
091871140;1871140;09;187;Aschau i.Chiemgau
091871160;1871160;09;187;Babensham
091871170;1871170;09;187;Bad Aibling, St
091871180;1871180;09;187;Bernau a.Chiemsee
091871200;1871200;09;187;Brannenburg
091871215;1871215;09;187;Breitbrunn a.Chiemsee
091871220;1871220;09;187;Bruckmühl, M
091871235;1871235;09;187;Chiemsee
091871240;1871240;09;187;Edling
091871250;1871250;09;187;Eggstätt
091871260;1871260;09;187;Eiselfing
091871280;1871280;09;187;Bad Endorf, M
091871290;1871290;09;187;Bad Feilnbach
091871300;1871300;09;187;Feldkirchen-Westerham
091871310;1871310;09;187;Flintsbach a.Inn
091871320;1871320;09;187;Frasdorf
091871340;1871340;09;187;Griesstätt
091871370;1871370;09;187;Großkarolinenfeld
091871385;1871385;09;187;Gstadt a.Chiemsee
091871395;1871395;09;187;Halfing
091871420;1871420;09;187;Schechen
091871455;1871455;09;187;Höslwang
091871480;1871480;09;187;Kiefersfelden
091871500;1871500;09;187;Kolbermoor, St
091871540;1871540;09;187;Neubeuern, M
091871560;1871560;09;187;Nußdorf a.Inn
091871570;1871570;09;187;Oberaudorf
091871595;1871595;09;187;Pfaffing
091871620;1871620;09;187;Prien a.Chiemsee, M
091871630;1871630;09;187;Prutting
091871645;1871645;09;187;Ramerberg
091871650;1871650;09;187;Raubling
091871670;1871670;09;187;Riedering
091871680;1871680;09;187;Rimsting
091871690;1871690;09;187;Rohrdorf
091871705;1871705;09;187;Rott a.Inn
091871720;1871720;09;187;Samerberg
091871735;1871735;09;187;Schonstett
091871740;1871740;09;187;Söchtenau
091871760;1871760;09;187;Soyen
091871770;1871770;09;187;Stephanskirchen
091871790;1871790;09;187;Tuntenhausen
091871810;1871810;09;187;Vogtareuth
091871820;1871820;09;187;Wasserburg a.Inn, St
091871865;1871865;09;187;Albaching
091874519;1874519;09;187;Rotter Forst-Nord
091874529;1874529;09;187;Rotter Forst-Süd
091881130;1881130;09;188;Berg
091881170;1881170;09;188;Andechs
091881180;1881180;09;188;Feldafing
091881200;1881200;09;188;Gauting
091881210;1881210;09;188;Gilching
091881240;1881240;09;188;Herrsching a.Ammersee
091881260;1881260;09;188;Inning a.Ammersee
091881270;1881270;09;188;Krailling
091881320;1881320;09;188;Seefeld
091881370;1881370;09;188;Pöcking
091881390;1881390;09;188;Starnberg, St
091881410;1881410;09;188;Tutzing
091881440;1881440;09;188;Weßling
091881450;1881450;09;188;Wörthsee
091884519;1884519;09;188;Starnberger See
091891110;1891110;09;189;Altenmarkt a.d.Alz
091891135;1891135;09;189;Bergen
091891140;1891140;09;189;Chieming
091891150;1891150;09;189;Engelsberg
091891180;1891180;09;189;Fridolfing
091891190;1891190;09;189;Grabenstätt
091891200;1891200;09;189;Grassau, M
091891240;1891240;09;189;Inzell
091891265;1891265;09;189;Kienberg
091891270;1891270;09;189;Kirchanschöring
091891295;1891295;09;189;Marquartstein
091891300;1891300;09;189;Nußdorf
091891335;1891335;09;189;Obing
091891340;1891340;09;189;Palling
091891350;1891350;09;189;Petting
091891375;1891375;09;189;Pittenhart
091891390;1891390;09;189;Reit im Winkl
091891400;1891400;09;189;Ruhpolding
091891410;1891410;09;189;Schleching
091891420;1891420;09;189;Schnaitsee
091891430;1891430;09;189;Seeon-Seebruck
091891450;1891450;09;189;Siegsdorf
091891465;1891465;09;189;Staudach-Egerndach
091891480;1891480;09;189;Surberg
091891490;1891490;09;189;Tacherting
091891505;1891505;09;189;Taching a.See
091891520;1891520;09;189;Tittmoning, St
091891540;1891540;09;189;Traunreut, St
091891550;1891550;09;189;Traunstein, GKSt
091891570;1891570;09;189;Trostberg, St
091891590;1891590;09;189;Übersee
091891600;1891600;09;189;Unterwössen
091891615;1891615;09;189;Vachendorf
091891625;1891625;09;189;Waging a.See, M
091891655;1891655;09;189;Wonneberg
091894519;1894519;09;189;Chiemsee (See)
091894529;1894529;09;189;Waginger See
091901115;1901115;09;190;Altenstadt
091901135;1901135;09;190;Antdorf
091901145;1901145;09;190;Bernbeuren
091901150;1901150;09;190;Bernried am Starnberger See
091901175;1901175;09;190;Böbing
091901185;1901185;09;190;Burggen
091901205;1901205;09;190;Eberfing
091901215;1901215;09;190;Eglfing
091901265;1901265;09;190;Habach
091901295;1901295;09;190;Hohenfurch
091901300;1901300;09;190;Hohenpeißenberg
091901315;1901315;09;190;Huglfing
091901325;1901325;09;190;Iffeldorf
091901335;1901335;09;190;Ingenried
091901355;1901355;09;190;Oberhausen
091901365;1901365;09;190;Obersöchering
091901380;1901380;09;190;Pähl
091901390;1901390;09;190;Peißenberg, M
