"gemeinde_kennziffer";"l_untergrenze";"exponierte";"l_zentral";"metrik";"quelle";"kartierungsumfang";"datenquelle";"bundesland_kreis_code";"Bundesland_Code";"Kreis_Code";"Kreis_Name"
"05711000";"70";"0";"72";"lnight";"Schiene";"all";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"55";"3600";"57";"lden";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"60";"1700";"62";"lden";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"65";"1000";"67";"lden";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"70";"200";"72";"lden";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"75";"0";"77";"lden";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"50";"2900";"52";"lnight";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"55";"1500";"57";"lnight";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"60";"600";"62";"lnight";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"65";"100";"67";"lnight";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05711000";"70";"0";"72";"lnight";"Schiene";"major";"EEA";"05711";"05";"711";"Bielefeld, Stadt"
"05911000";"55";"87200";"57";"lden";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"62300";"62";"lden";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"36900";"67";"lden";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"10300";"72";"lden";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"75";"100";"77";"lden";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"50";"67100";"52";"lnight";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"42300";"57";"lnight";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"12200";"62";"lnight";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"300";"67";"lnight";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lnight";"Straße";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"47700";"57";"lden";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"26700";"62";"lden";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"15100";"67";"lden";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"7400";"72";"lden";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"75";"100";"77";"lden";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"50";"36400";"52";"lnight";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"19900";"57";"lnight";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"9300";"62";"lnight";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"200";"67";"lnight";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lnight";"Straße";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"0";"57";"lden";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"0";"62";"lden";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"0";"67";"lden";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lden";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"75";"0";"77";"lden";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"50";"0";"52";"lnight";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"0";"57";"lnight";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"0";"62";"lnight";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"0";"67";"lnight";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lnight";"Flug";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"0";"57";"lden";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"0";"62";"lden";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"0";"67";"lden";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lden";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"75";"0";"77";"lden";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"50";"0";"52";"lnight";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"0";"57";"lnight";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"0";"62";"lnight";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"0";"67";"lnight";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lnight";"Flug";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"13400";"57";"lden";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"14100";"62";"lden";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"5600";"67";"lden";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"200";"72";"lden";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"75";"0";"77";"lden";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"50";"13800";"52";"lnight";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"11700";"57";"lnight";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"1000";"62";"lnight";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"0";"67";"lnight";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lnight";"Schiene";"all";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"7000";"57";"lden";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"3300";"62";"lden";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"1200";"67";"lden";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"100";"72";"lden";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"75";"0";"77";"lden";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"50";"5300";"52";"lnight";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"55";"2600";"57";"lnight";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"60";"500";"62";"lnight";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"65";"0";"67";"lnight";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05911000";"70";"0";"72";"lnight";"Schiene";"major";"EEA";"05911";"05";"911";"Bochum, Stadt"
"05913000";"55";"119300";"57";"lden";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"97400";"62";"lden";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"56700";"67";"lden";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"28200";"72";"lden";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"75";"2300";"77";"lden";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"50";"108100";"52";"lnight";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"61100";"57";"lnight";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"30500";"62";"lnight";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"4100";"67";"lnight";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lnight";"Straße";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"62100";"57";"lden";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"33900";"62";"lden";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"22200";"67";"lden";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"17700";"72";"lden";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"75";"1900";"77";"lden";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"50";"44800";"52";"lnight";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"27000";"57";"lnight";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"19200";"62";"lnight";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"3300";"67";"lnight";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lnight";"Straße";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"1300";"57";"lden";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"0";"62";"lden";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"0";"67";"lden";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lden";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"75";"0";"77";"lden";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"50";"100";"52";"lnight";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"0";"57";"lnight";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"0";"62";"lnight";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"0";"67";"lnight";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lnight";"Flug";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"0";"57";"lden";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"0";"62";"lden";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"0";"67";"lden";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lden";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"75";"0";"77";"lden";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"50";"0";"52";"lnight";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"0";"57";"lnight";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"0";"62";"lnight";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"0";"67";"lnight";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lnight";"Flug";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"24200";"57";"lden";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"13100";"62";"lden";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"6300";"67";"lden";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"3400";"72";"lden";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"75";"300";"77";"lden";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"50";"18100";"52";"lnight";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"9800";"57";"lnight";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"4900";"62";"lnight";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"800";"67";"lnight";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lnight";"Schiene";"all";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"13200";"57";"lden";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"5100";"62";"lden";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"1800";"67";"lden";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"100";"72";"lden";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"75";"0";"77";"lden";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"50";"8900";"52";"lnight";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"55";"3500";"57";"lnight";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"60";"800";"62";"lnight";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"65";"100";"67";"lnight";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05913000";"70";"0";"72";"lnight";"Schiene";"major";"EEA";"05913";"05";"913";"Dortmund, Stadt"
"05914000";"55";"36400";"57";"lden";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"21800";"62";"lden";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"11300";"67";"lden";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"6800";"72";"lden";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"75";"1500";"77";"lden";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"50";"26800";"52";"lnight";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"14000";"57";"lnight";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"7600";"62";"lnight";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"2200";"67";"lnight";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lnight";"Straße";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"18900";"57";"lden";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"9000";"62";"lden";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"5400";"67";"lden";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"4800";"72";"lden";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"75";"1100";"77";"lden";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"50";"12600";"52";"lnight";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"6800";"57";"lnight";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"5200";"62";"lnight";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"1600";"67";"lnight";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lnight";"Straße";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"0";"57";"lden";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"0";"62";"lden";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"0";"67";"lden";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lden";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"75";"0";"77";"lden";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"50";"0";"52";"lnight";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"0";"57";"lnight";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"0";"62";"lnight";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"0";"67";"lnight";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lnight";"Flug";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"0";"57";"lden";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"0";"62";"lden";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"0";"67";"lden";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lden";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"75";"0";"77";"lden";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"50";"0";"52";"lnight";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"0";"57";"lnight";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"0";"62";"lnight";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"0";"67";"lnight";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lnight";"Flug";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"4500";"57";"lden";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"2400";"62";"lden";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"1200";"67";"lden";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"100";"72";"lden";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"75";"0";"77";"lden";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"50";"3300";"52";"lnight";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"1900";"57";"lnight";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"600";"62";"lnight";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"0";"67";"lnight";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lnight";"Schiene";"all";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"3100";"57";"lden";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"1600";"62";"lden";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"900";"67";"lden";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"100";"72";"lden";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"75";"0";"77";"lden";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"50";"2300";"52";"lnight";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"55";"1400";"57";"lnight";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"60";"400";"62";"lnight";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"65";"0";"67";"lnight";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05914000";"70";"0";"72";"lnight";"Schiene";"major";"EEA";"05914";"05";"914";"Hagen, Stadt der FernUniversität"
"05916000";"55";"33700";"57";"lden";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"60";"27100";"62";"lden";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"65";"20400";"67";"lden";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"70";"18600";"72";"lden";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"75";"5500";"77";"lden";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"50";"31600";"52";"lnight";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"55";"24600";"57";"lnight";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"60";"20400";"62";"lnight";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"65";"6900";"67";"lnight";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"70";"100";"72";"lnight";"Straße";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"55";"33500";"57";"lden";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"60";"20600";"62";"lden";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"65";"8500";"67";"lden";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"70";"6700";"72";"lden";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"75";"3000";"77";"lden";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"50";"28800";"52";"lnight";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"55";"13500";"57";"lnight";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"60";"7500";"62";"lnight";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"65";"3700";"67";"lnight";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"70";"100";"72";"lnight";"Straße";"major";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"55";"0";"57";"lden";"Flug";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"60";"0";"62";"lden";"Flug";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"65";"0";"67";"lden";"Flug";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"70";"0";"72";"lden";"Flug";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"75";"0";"77";"lden";"Flug";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
"05916000";"50";"0";"52";"lnight";"Flug";"all";"EEA";"05916";"05";"916";"Herne, Stadt"
