"gemeinde_kennziffer";"name_stadt_gemeinde";"geoschluessel_stellen";"metrik";"l_untergrenze";"exponierte";"l_zentral";"bundesland_code";"quelle";"kartierungsumfang";"datenquelle";"gemeinde_bezeichnung";"gemeinde_kennzeichnung";"bevoelkerung";"flaeche"
"06431011";"Heppenheim (Bergstraße)";"6";"lden";"65";"1207";"67";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lden";"70";"835";"72";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lden";"75";"151";"77";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lnight";"50";"2163";"52";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lnight";"55";"1261";"57";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lnight";"60";"956";"62";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lnight";"65";"238";"67";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431011";"Heppenheim (Bergstraße)";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Heppenheim (Bergstraße), Kreisstadt";"Stadt";"27864";"5212"
"06431012";"Hirschhorn (Neckar)";"6";"lden";"55";"0";"57";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lden";"60";"0";"62";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lden";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lden";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lnight";"50";"0";"52";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lnight";"55";"0";"57";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lnight";"60";"0";"62";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lnight";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431012";"Hirschhorn (Neckar)";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Hirschhorn (Neckar), Stadt";"Stadt";"3482";"3085"
"06431013";"Lampertheim";"6";"lden";"55";"1017";"57";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lden";"60";"553";"62";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lden";"65";"618";"67";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lden";"70";"393";"72";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lden";"75";"14";"77";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lnight";"50";"681";"52";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lnight";"55";"598";"57";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lnight";"60";"478";"62";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lnight";"65";"45";"67";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431013";"Lampertheim";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Lampertheim, Stadt";"Stadt";"32400";"7227"
"06431014";"Lautertal (Odenwald)";"6";"lden";"55";"184";"57";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lden";"60";"166";"62";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lden";"65";"208";"67";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lden";"70";"177";"72";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lnight";"50";"171";"52";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lnight";"55";"187";"57";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lnight";"60";"227";"62";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lnight";"65";"4";"67";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431014";"Lautertal (Odenwald)";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Lautertal (Odenwald)";"Kreisangehörige Gemeinde";"6991";"3075"
"06431015";"Lindenfels";"6";"lden";"55";"0";"57";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lden";"60";"0";"62";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lden";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lden";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lnight";"50";"0";"52";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lnight";"55";"0";"57";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lnight";"60";"0";"62";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lnight";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431015";"Lindenfels";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Lindenfels, Stadt";"Stadt";"5059";"2109"
"06431016";"Lorsch";"6";"lden";"55";"3732";"57";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lden";"60";"1317";"62";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lden";"65";"524";"67";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lden";"70";"80";"72";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lden";"75";"4";"77";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lnight";"50";"2486";"52";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lnight";"55";"790";"57";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lnight";"60";"259";"62";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lnight";"65";"20";"67";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431016";"Lorsch";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Lorsch, Karolingerstadt";"Stadt";"14283";"2524"
"06431017";"Mörlenbach";"6";"lden";"55";"363";"57";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lden";"60";"216";"62";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lden";"65";"174";"67";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lden";"70";"128";"72";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lden";"75";"54";"77";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lnight";"50";"249";"52";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lnight";"55";"178";"57";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lnight";"60";"114";"62";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lnight";"65";"93";"67";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431017";"Mörlenbach";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Mörlenbach";"Kreisangehörige Gemeinde";"10245";"2722"
"06431018";"Neckarsteinach";"6";"lden";"55";"136";"57";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lden";"60";"127";"62";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lden";"65";"108";"67";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lden";"70";"155";"72";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lden";"75";"35";"77";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lnight";"50";"134";"52";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lnight";"55";"110";"57";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lnight";"60";"160";"62";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lnight";"65";"36";"67";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431018";"Neckarsteinach";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Neckarsteinach, Stadt";"Stadt";"3828";"1724"
"06431019";"Rimbach";"6";"lden";"55";"294";"57";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lden";"60";"195";"62";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lden";"65";"223";"67";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lden";"70";"200";"72";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lden";"75";"4";"77";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lnight";"50";"206";"52";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lnight";"55";"212";"57";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lnight";"60";"238";"62";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lnight";"65";"18";"67";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431019";"Rimbach";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Rimbach";"Kreisangehörige Gemeinde";"8738";"2316"
"06431020";"Viernheim";"6";"lden";"55";"3460";"57";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lden";"60";"1429";"62";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lden";"65";"486";"67";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lden";"70";"36";"72";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lden";"75";"38";"77";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lnight";"50";"2200";"52";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lnight";"55";"1018";"57";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lnight";"60";"120";"62";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lnight";"65";"34";"67";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431020";"Viernheim";"6";"lnight";"70";"11";"72";"06";"Straße";"major";"Bundesland";"Viernheim, Stadt";"Stadt";"34426";"4841"
"06431021";"Wald-Michelbach";"6";"lden";"55";"209";"57";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lden";"60";"162";"62";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lden";"65";"80";"67";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lden";"70";"67";"72";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lnight";"50";"168";"52";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lnight";"55";"92";"57";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lnight";"60";"69";"62";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lnight";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431021";"Wald-Michelbach";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Wald-Michelbach";"Kreisangehörige Gemeinde";"10455";"7431"
"06431022";"Zwingenberg";"6";"lden";"55";"1742";"57";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lden";"60";"444";"62";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lden";"65";"280";"67";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lden";"70";"143";"72";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lnight";"50";"893";"52";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lnight";"55";"308";"57";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lnight";"60";"222";"62";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lnight";"65";"1";"67";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431022";"Zwingenberg";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Zwingenberg, Stadt";"Stadt";"7283";"566"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lden";"55";"0";"57";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lden";"60";"0";"62";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lden";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lden";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lnight";"50";"0";"52";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lnight";"55";"0";"57";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lnight";"60";"0";"62";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lnight";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06431200";"Gemarkung Michelbuch (gemeindefrei)";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Michelbuch, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"488"
"06432001";"Alsbach-Hähnlein";"6";"lden";"55";"1839";"57";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lden";"60";"694";"62";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lden";"65";"309";"67";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lden";"70";"39";"72";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lnight";"50";"1284";"52";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lnight";"55";"439";"57";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lnight";"60";"99";"62";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lnight";"65";"0";"67";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432001";"Alsbach-Hähnlein";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Alsbach-Hähnlein";"Kreisangehörige Gemeinde";"9273";"1577"
"06432002";"Babenhausen";"6";"lden";"55";"624";"57";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lden";"60";"430";"62";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lden";"65";"318";"67";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lden";"70";"102";"72";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lden";"75";"0";"77";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lnight";"50";"455";"52";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lnight";"55";"314";"57";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lnight";"60";"139";"62";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lnight";"65";"1";"67";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432002";"Babenhausen";"6";"lnight";"70";"0";"72";"06";"Straße";"major";"Bundesland";"Babenhausen, Stadt";"Stadt";"17695";"6685"
"06432003";"Bickenbach";"6";"lden";"55";"1542";"57";"06";"Straße";"major";"Bundesland";"Bickenbach";"Kreisangehörige Gemeinde";"6031";"926"
